origen,dest,tram,last_line,type,time,directed,cost,geometry
B-M14-2542,Zona Universitària,Zona Universitària - Escola T S d'Enginyeria - Zona Universitària,M14,Egress,4.05,True,9.112499999999999,"LINESTRING (2.1160131 41.3851257, 2.1143361 41.3846999, 2.1143256 41.3846973, 2.1143021 41.3846913, 2.1142545 41.3846792, 2.1142338 41.3846739, 2.1141935 41.3846637, 2.1144336 41.3841169, 2.1147041 41.3834619, 2.1147272 41.3834039, 2.1147478 41.3833586, 2.1137121 41.3830792, 2.11306 41.382912)"
B-175-2542,Zona Universitària,Zona Universitària - Escola T S d'Enginyeria - Zona Universitària,175,Egress,4.05,True,9.112499999999999,"LINESTRING (2.1160131 41.3851257, 2.1143361 41.3846999, 2.1143256 41.3846973, 2.1143021 41.3846913, 2.1142545 41.3846792, 2.1142338 41.3846739, 2.1141935 41.3846637, 2.1144336 41.3841169, 2.1147041 41.3834619, 2.1147272 41.3834039, 2.1147478 41.3833586, 2.1137121 41.3830792, 2.11306 41.382912)"
B-V1-2550,Zona Universitària,Mini Estadi del F C Barcelona - Zona Universitària,V1,Egress,7.666666666666667,True,17.25,"LINESTRING (2.1182075 41.3806225, 2.1170899 41.3807438, 2.1170712 41.3807441, 2.1166282 41.3807943, 2.1164751 41.3808468, 2.1162095 41.3809856, 2.1160995 41.3810446, 2.1160641 41.3810572, 2.116003 41.3810693, 2.1157112 41.3810939, 2.1156634 41.3810955, 2.1155659 41.3810866, 2.1154978 41.381073, 2.1153897 41.3810749, 2.1151936 41.3811042, 2.1152031 41.3811408, 2.1152167 41.3811984, 2.1152303 41.3812453, 2.1152454 41.3813034, 2.1152732 41.3813782, 2.1152283 41.3814331, 2.1152083 41.3814365, 2.1151839 41.3814427, 2.1151258 41.3814574, 2.1150855 41.3814677, 2.1150465 41.3814838, 2.1149982 41.3815402, 2.1149806 41.3815685, 2.114958 41.3816116, 2.1149929 41.3816277, 2.1151949 41.3816899, 2.1152993 41.3819153, 2.1153248 41.3820296, 2.1153088 41.3821592, 2.1151106 41.3825933, 2.1150992 41.3826183, 2.1150777 41.3826655, 2.115056 41.3827111, 2.1150461 41.382732, 2.1147566 41.3833402, 2.1147478 41.3833586, 2.1137121 41.3830792, 2.11306 41.382912)"
B-33-2586,Zona Universitària,John M. Keynes - Diagonal - Zona Universitària,33,Egress,6.816666666666666,True,15.337499999999999,"LINESTRING (2.1164122 41.3864652, 2.1166787 41.3860652, 2.1166472 41.38604, 2.116511 41.3859973, 2.1165116 41.3859832, 2.1165096 41.3859556, 2.1165093 41.3859327, 2.1165065 41.3859032, 2.1165237 41.3858366, 2.1165412 41.3858033, 2.1165568 41.3857712, 2.1165802 41.3857199, 2.1165895 41.3857045, 2.1166307 41.3856103, 2.1166896 41.3854908, 2.1167033 41.3854627, 2.1167379 41.3853923, 2.1166843 41.3853787, 2.1160454 41.3852169, 2.1160781 41.3851422, 2.1165926 41.3839578, 2.1165408 41.3839455, 2.1165179 41.383924, 2.1164941 41.3839179, 2.1148456 41.3834979, 2.1148024 41.3834869, 2.1147649 41.3834773, 2.1147041 41.3834619, 2.1147272 41.3834039, 2.1147478 41.3833586, 2.1137121 41.3830792, 2.11306 41.382912)"
B-113-3174,Zona Universitària,Diagonal - Complex Esportiu Universitari - Zona Universitària,113,Egress,3.3833333333333333,True,7.6125,"LINESTRING (2.1108834 41.3838697, 2.1116987 41.3840764, 2.111999 41.3841485, 2.1120425 41.3840531, 2.112054 41.3840279, 2.1121037 41.3840397, 2.1121433 41.3840493, 2.1121545 41.3840242, 2.1125027 41.3832385, 2.1126008 41.3830536, 2.1126212 41.3830237, 2.1127049 41.3829015, 2.1127591 41.3829134, 2.112887 41.3829412, 2.1130296 41.3829722, 2.11306 41.382912, 2.1137121 41.3830792, 2.1147478 41.3833586)"
B-V1-3174,Zona Universitària,Diagonal - Complex Esportiu Universitari - Zona Universitària,V1,Egress,3.3833333333333333,True,7.6125,"LINESTRING (2.1108834 41.3838697, 2.1116987 41.3840764, 2.111999 41.3841485, 2.1120425 41.3840531, 2.112054 41.3840279, 2.1121037 41.3840397, 2.1121433 41.3840493, 2.1121545 41.3840242, 2.1125027 41.3832385, 2.1126008 41.3830536, 2.1126212 41.3830237, 2.1127049 41.3829015, 2.1127591 41.3829134, 2.112887 41.3829412, 2.1130296 41.3829722, 2.11306 41.382912, 2.1137121 41.3830792, 2.1147478 41.3833586)"
B-M14-3174,Zona Universitària,Diagonal - Complex Esportiu Universitari - Zona Universitària,M14,Egress,3.3833333333333333,True,7.6125,"LINESTRING (2.1108834 41.3838697, 2.1116987 41.3840764, 2.111999 41.3841485, 2.1120425 41.3840531, 2.112054 41.3840279, 2.1121037 41.3840397, 2.1121433 41.3840493, 2.1121545 41.3840242, 2.1125027 41.3832385, 2.1126008 41.3830536, 2.1126212 41.3830237, 2.1127049 41.3829015, 2.1127591 41.3829134, 2.112887 41.3829412, 2.1130296 41.3829722, 2.11306 41.382912, 2.1137121 41.3830792, 2.1147478 41.3833586)"
B-H6-3222,Zona Universitària,Palau Reial - Zona Universitària,H6,Egress,6.95,True,15.637500000000001,"LINESTRING (2.1181272 41.3858845, 2.1172662 41.3856661, 2.1172772 41.3856396, 2.1172884 41.3856127, 2.1173178 41.3855423, 2.1169718 41.3854542, 2.1167379 41.3853923, 2.1166843 41.3853787, 2.1160454 41.3852169, 2.1160781 41.3851422, 2.1165926 41.3839578, 2.1165408 41.3839455, 2.1165179 41.383924, 2.1164941 41.3839179, 2.1148456 41.3834979, 2.1148024 41.3834869, 2.1147649 41.3834773, 2.1147041 41.3834619, 2.1147272 41.3834039, 2.1147478 41.3833586, 2.1137121 41.3830792, 2.11306 41.382912)"
B-H6-3233,Zona Universitària,ETS d'Arquitectura - Zona Universitària,H6,Egress,2.933333333333333,True,6.6,"LINESTRING (2.1140053 41.3848353, 2.1139628 41.3848247, 2.1140023 41.3847405, 2.1140173 41.3847041, 2.1140322 41.3846701, 2.1140494 41.3846272, 2.1141935 41.3846637, 2.1144336 41.3841169, 2.1147041 41.3834619, 2.1147272 41.3834039, 2.1147478 41.3833586, 2.1137121 41.3830792, 2.11306 41.382912)"
SM-314,Zona Universitària,Zona Universitària - Zona Universitària,IU Stop,Egress,53.333333333333336,True,120.0,"LINESTRING (2.1549768 41.3798095, 2.1544797 41.3801956, 2.1541836 41.3803994, 2.1541411 41.3803687, 2.1539255 41.3805318, 2.1538897 41.3805588, 2.1536897 41.3807076, 2.1530408 41.3812003, 2.1530196 41.3812163, 2.1529196 41.3812908, 2.152841 41.3813514, 2.1528106 41.381374, 2.1526803 41.3814726, 2.1525926 41.381544, 2.151933 41.3820584, 2.1519069 41.3820787, 2.1517301 41.3822101, 2.1516973 41.3822345, 2.1514637 41.3824051, 2.1514237 41.3824353, 2.1506894 41.3829906, 2.1506665 41.3830079, 2.1505642 41.3830853, 2.1505275 41.3831142, 2.1502903 41.3832861, 2.1502347 41.3832726, 2.1502081 41.3832924, 2.150172 41.3833179, 2.1500618 41.3834018, 2.1498765 41.383535, 2.1498139 41.3835091, 2.1486377 41.3830148, 2.1485774 41.3829908, 2.1485515 41.3830051, 2.148528 41.3830283, 2.1484289 41.3829815, 2.1483183 41.3830672, 2.1482929 41.3830894, 2.1480877 41.3832492, 2.1480347 41.3832185, 2.1478932 41.3833225, 2.1475105 41.383608, 2.1473203 41.3837427, 2.1470296 41.3837483, 2.1469918 41.3837148, 2.1466872 41.3835044, 2.1462683 41.3831874, 2.1462531 41.3831997, 2.1462064 41.3832344, 2.1461586 41.3832669, 2.1459004 41.3832639, 2.1458517 41.3832278, 2.1458368 41.3832392, 2.1453328 41.383626, 2.1451638 41.3837557, 2.1451291 41.3837823, 2.1449368 41.3839299, 2.1447145 41.3840951, 2.1446197 41.3841654, 2.1441621 41.3845053, 2.1441537 41.3845116, 2.1440258 41.3846066, 2.1440009 41.3846251, 2.1437993 41.3847748, 2.14357 41.3849451, 2.1429951 41.3853722, 2.1429675 41.3853919, 2.1429364 41.3854157, 2.1428173 41.3855042, 2.1427002 41.3855958, 2.1426431 41.3856394, 2.1424656 41.3856206, 2.1423002 41.3855066, 2.1422918 41.3855008, 2.142244 41.3854731, 2.1420971 41.3853771, 2.1420358 41.3853844, 2.1419681 41.3853842, 2.1416018 41.3853793, 2.140901 41.3853753, 2.1407126 41.3853797, 2.1405183 41.3853639, 2.140291 41.3853573, 2.1396842 41.3853621, 2.138944 41.385348, 2.1387774 41.3853272, 2.1386857 41.3853177, 2.13864 41.3853115, 2.1382409 41.3852579, 2.1380248 41.3852186, 2.137831 41.3851828, 2.137376 41.3850768, 2.1373281 41.3850656, 2.1372317 41.3850464, 2.1371617 41.3850308, 2.1369603 41.3849814, 2.1367605 41.3849362, 2.1366227 41.3849066, 2.1365096 41.3848834, 2.1364158 41.3848667, 2.1362685 41.3848452, 2.1360828 41.3848279, 2.1359858 41.3848188, 2.1352521 41.3847724, 2.1349534 41.3847451, 2.1348039 41.3847248, 2.1347249 41.3847061, 2.1345535 41.3846663, 2.1344209 41.384631, 2.1343173 41.3846041, 2.1338227 41.3844703, 2.1337749 41.3844585, 2.1337005 41.3844395, 2.1335623 41.3844013, 2.1322812 41.3840384, 2.1321843 41.3839963, 2.1321073 41.3839764, 2.1312123 41.383759, 2.1311258 41.383736, 2.1310717 41.3837224, 2.1310579 41.3837519, 2.1310387 41.3837991, 2.1309191 41.3840588, 2.130899 41.3840907, 2.1308452 41.3841783, 2.1307748 41.3843075, 2.1307475 41.3843566, 2.1307362 41.3843743, 2.1302673 41.3851912, 2.1302487 41.3852274, 2.1302302 41.3852602, 2.1302117 41.3852927, 2.130035 41.3856045, 2.1300244 41.3856232, 2.1300157 41.3856384, 2.1299608 41.385621, 2.1296466 41.3855197, 2.129628 41.3855156, 2.1287993 41.3852536, 2.1287427 41.3852353, 2.1286465 41.3852088, 2.1280414 41.3850164, 2.1276107 41.3848794, 2.1276054 41.3849114, 2.1275426 41.3848813, 2.127447 41.3848358, 2.1273599 41.3847967, 2.1272574 41.3847507, 2.1272018 41.3847213, 2.1271892 41.3847641, 2.1271148 41.3850392, 2.1270728 41.3852181, 2.1269838 41.3852102, 2.126969 41.3852915, 2.1269405 41.3854829, 2.1269325 41.3855158, 2.1266968 41.385486, 2.1266139 41.3854577, 2.125826 41.3851817, 2.1255842 41.3851016, 2.1254981 41.3851001, 2.1253958 41.3851118, 2.1253372 41.3851204, 2.1252901 41.3851359, 2.1252342 41.3851594, 2.1251277 41.3852227, 2.1251139 41.3852313, 2.1250353 41.3852076, 2.1249626 41.3851603, 2.1249339 41.3851304, 2.1248721 41.3850799, 2.1248179 41.3850468, 2.1247373 41.3850114, 2.1245711 41.3849572, 2.1243289 41.3848444, 2.1240438 41.3847369, 2.1239571 41.3846964, 2.1238966 41.3846563, 2.1238494 41.3846048, 2.1237503 41.3845762, 2.12365 41.384545, 2.1234987 41.3845957, 2.1234495 41.3846041, 2.1234248 41.3846083, 2.1233904 41.384611, 2.1233562 41.384611, 2.1232577 41.3846014, 2.1232239 41.3846037, 2.1231568 41.3846235, 2.1230834 41.3846578, 2.1230501 41.3846701, 2.122956 41.3847049, 2.1228249 41.3847137, 2.122643 41.3847235, 2.1226303 41.3847868, 2.1225696 41.3847919, 2.1225124 41.3847967, 2.122376 41.3848084, 2.1223356 41.3848119, 2.1222753 41.384817, 2.1222287 41.384821, 2.1221744 41.3847361, 2.1220746 41.3846097, 2.1213487 41.3844147, 2.121287 41.384398, 2.1212369 41.3843859, 2.120944 41.3843109, 2.1206488 41.3842341, 2.1205754 41.3842164, 2.1205283 41.3842062, 2.1191419 41.3838594, 2.1190251 41.3838318, 2.1188258 41.3842736, 2.1188069 41.3843157, 2.1186944 41.3842862, 2.1186481 41.384275, 2.1185364 41.3842453, 2.1185171 41.3842894, 2.1184823 41.3843002, 2.1184599 41.3843533, 2.1169351 41.3839655, 2.1168686 41.3839485, 2.1167192 41.3839106, 2.116628 41.3838874, 2.116523 41.3838607, 2.1155775 41.3836202, 2.1148786 41.3834424, 2.1148486 41.3834348, 2.1148282 41.3834296, 2.1148094 41.3834248, 2.1147906 41.3834201, 2.1147272 41.3834039, 2.1147478 41.3833586, 2.1137121 41.3830792, 2.11306 41.382912)"
M-L3-314,Zona Universitària,Zona Universitària - Zona Universitària,L3,Egress,53.333333333333336,True,120.0,"LINESTRING (2.1549768 41.3798095, 2.1544797 41.3801956, 2.1541836 41.3803994, 2.1541411 41.3803687, 2.1539255 41.3805318, 2.1538897 41.3805588, 2.1536897 41.3807076, 2.1530408 41.3812003, 2.1530196 41.3812163, 2.1529196 41.3812908, 2.152841 41.3813514, 2.1528106 41.381374, 2.1526803 41.3814726, 2.1525926 41.381544, 2.151933 41.3820584, 2.1519069 41.3820787, 2.1517301 41.3822101, 2.1516973 41.3822345, 2.1514637 41.3824051, 2.1514237 41.3824353, 2.1506894 41.3829906, 2.1506665 41.3830079, 2.1505642 41.3830853, 2.1505275 41.3831142, 2.1502903 41.3832861, 2.1502347 41.3832726, 2.1502081 41.3832924, 2.150172 41.3833179, 2.1500618 41.3834018, 2.1498765 41.383535, 2.1498139 41.3835091, 2.1486377 41.3830148, 2.1485774 41.3829908, 2.1485515 41.3830051, 2.148528 41.3830283, 2.1484289 41.3829815, 2.1483183 41.3830672, 2.1482929 41.3830894, 2.1480877 41.3832492, 2.1480347 41.3832185, 2.1478932 41.3833225, 2.1475105 41.383608, 2.1473203 41.3837427, 2.1470296 41.3837483, 2.1469918 41.3837148, 2.1466872 41.3835044, 2.1462683 41.3831874, 2.1462531 41.3831997, 2.1462064 41.3832344, 2.1461586 41.3832669, 2.1459004 41.3832639, 2.1458517 41.3832278, 2.1458368 41.3832392, 2.1453328 41.383626, 2.1451638 41.3837557, 2.1451291 41.3837823, 2.1449368 41.3839299, 2.1447145 41.3840951, 2.1446197 41.3841654, 2.1441621 41.3845053, 2.1441537 41.3845116, 2.1440258 41.3846066, 2.1440009 41.3846251, 2.1437993 41.3847748, 2.14357 41.3849451, 2.1429951 41.3853722, 2.1429675 41.3853919, 2.1429364 41.3854157, 2.1428173 41.3855042, 2.1427002 41.3855958, 2.1426431 41.3856394, 2.1424656 41.3856206, 2.1423002 41.3855066, 2.1422918 41.3855008, 2.142244 41.3854731, 2.1420971 41.3853771, 2.1420358 41.3853844, 2.1419681 41.3853842, 2.1416018 41.3853793, 2.140901 41.3853753, 2.1407126 41.3853797, 2.1405183 41.3853639, 2.140291 41.3853573, 2.1396842 41.3853621, 2.138944 41.385348, 2.1387774 41.3853272, 2.1386857 41.3853177, 2.13864 41.3853115, 2.1382409 41.3852579, 2.1380248 41.3852186, 2.137831 41.3851828, 2.137376 41.3850768, 2.1373281 41.3850656, 2.1372317 41.3850464, 2.1371617 41.3850308, 2.1369603 41.3849814, 2.1367605 41.3849362, 2.1366227 41.3849066, 2.1365096 41.3848834, 2.1364158 41.3848667, 2.1362685 41.3848452, 2.1360828 41.3848279, 2.1359858 41.3848188, 2.1352521 41.3847724, 2.1349534 41.3847451, 2.1348039 41.3847248, 2.1347249 41.3847061, 2.1345535 41.3846663, 2.1344209 41.384631, 2.1343173 41.3846041, 2.1338227 41.3844703, 2.1337749 41.3844585, 2.1337005 41.3844395, 2.1335623 41.3844013, 2.1322812 41.3840384, 2.1321843 41.3839963, 2.1321073 41.3839764, 2.1312123 41.383759, 2.1311258 41.383736, 2.1310717 41.3837224, 2.1310579 41.3837519, 2.1310387 41.3837991, 2.1309191 41.3840588, 2.130899 41.3840907, 2.1308452 41.3841783, 2.1307748 41.3843075, 2.1307475 41.3843566, 2.1307362 41.3843743, 2.1302673 41.3851912, 2.1302487 41.3852274, 2.1302302 41.3852602, 2.1302117 41.3852927, 2.130035 41.3856045, 2.1300244 41.3856232, 2.1300157 41.3856384, 2.1299608 41.385621, 2.1296466 41.3855197, 2.129628 41.3855156, 2.1287993 41.3852536, 2.1287427 41.3852353, 2.1286465 41.3852088, 2.1280414 41.3850164, 2.1276107 41.3848794, 2.1276054 41.3849114, 2.1275426 41.3848813, 2.127447 41.3848358, 2.1273599 41.3847967, 2.1272574 41.3847507, 2.1272018 41.3847213, 2.1271892 41.3847641, 2.1271148 41.3850392, 2.1270728 41.3852181, 2.1269838 41.3852102, 2.126969 41.3852915, 2.1269405 41.3854829, 2.1269325 41.3855158, 2.1266968 41.385486, 2.1266139 41.3854577, 2.125826 41.3851817, 2.1255842 41.3851016, 2.1254981 41.3851001, 2.1253958 41.3851118, 2.1253372 41.3851204, 2.1252901 41.3851359, 2.1252342 41.3851594, 2.1251277 41.3852227, 2.1251139 41.3852313, 2.1250353 41.3852076, 2.1249626 41.3851603, 2.1249339 41.3851304, 2.1248721 41.3850799, 2.1248179 41.3850468, 2.1247373 41.3850114, 2.1245711 41.3849572, 2.1243289 41.3848444, 2.1240438 41.3847369, 2.1239571 41.3846964, 2.1238966 41.3846563, 2.1238494 41.3846048, 2.1237503 41.3845762, 2.12365 41.384545, 2.1234987 41.3845957, 2.1234495 41.3846041, 2.1234248 41.3846083, 2.1233904 41.384611, 2.1233562 41.384611, 2.1232577 41.3846014, 2.1232239 41.3846037, 2.1231568 41.3846235, 2.1230834 41.3846578, 2.1230501 41.3846701, 2.122956 41.3847049, 2.1228249 41.3847137, 2.122643 41.3847235, 2.1226303 41.3847868, 2.1225696 41.3847919, 2.1225124 41.3847967, 2.122376 41.3848084, 2.1223356 41.3848119, 2.1222753 41.384817, 2.1222287 41.384821, 2.1221744 41.3847361, 2.1220746 41.3846097, 2.1213487 41.3844147, 2.121287 41.384398, 2.1212369 41.3843859, 2.120944 41.3843109, 2.1206488 41.3842341, 2.1205754 41.3842164, 2.1205283 41.3842062, 2.1191419 41.3838594, 2.1190251 41.3838318, 2.1188258 41.3842736, 2.1188069 41.3843157, 2.1186944 41.3842862, 2.1186481 41.384275, 2.1185364 41.3842453, 2.1185171 41.3842894, 2.1184823 41.3843002, 2.1184599 41.3843533, 2.1169351 41.3839655, 2.1168686 41.3839485, 2.1167192 41.3839106, 2.116628 41.3838874, 2.116523 41.3838607, 2.1155775 41.3836202, 2.1148786 41.3834424, 2.1148486 41.3834348, 2.1148282 41.3834296, 2.1148094 41.3834248, 2.1147906 41.3834201, 2.1147272 41.3834039, 2.1147478 41.3833586, 2.1137121 41.3830792, 2.11306 41.382912)"
ST-UNIV,Zona Universitària,Zona Universitària - Zona Universitària,IU Stop,Egress,2.0,True,4.5,"LINESTRING (2.1141935 41.3846637, 2.1144336 41.3841169, 2.1147041 41.3834619, 2.1147272 41.3834039, 2.1147478 41.3833586, 2.1137121 41.3830792, 2.11306 41.382912)"
ST-XILE,Zona Universitària,Avinguda de Xile - Zona Universitària,IU Stop,Egress,5.166666666666667,True,11.625,"LINESTRING (2.1145668 41.3803174, 2.1146073 41.3803734, 2.1146691 41.3804673, 2.1147248 41.3805576, 2.1147844 41.3806735, 2.1148675 41.3808322, 2.1149484 41.3809964, 2.1149153 41.3810065, 2.1148927 41.3810134, 2.114863 41.3810226, 2.1148373 41.3810461, 2.1147919 41.3811691, 2.1148211 41.3812051, 2.1148418 41.3812308, 2.1148773 41.3812747, 2.1149032 41.3813067, 2.1149436 41.3813565, 2.1149917 41.3814161, 2.1149969 41.3814225, 2.1150465 41.3814838, 2.1149982 41.3815402, 2.1149806 41.3815685, 2.114958 41.3816116, 2.1149929 41.3816277, 2.1151949 41.3816899, 2.1152993 41.3819153, 2.1153248 41.3820296, 2.1153088 41.3821592, 2.1151106 41.3825933, 2.1150992 41.3826183, 2.1150777 41.3826655, 2.115056 41.3827111, 2.1150461 41.382732, 2.1147566 41.3833402, 2.1147478 41.3833586, 2.1137121 41.3830792, 2.11306 41.382912)"
T-T1-UNIV,Zona Universitària,Zona Universitària - Zona Universitària,T1,Egress,2.0,True,4.5,"LINESTRING (2.1141935 41.3846637, 2.1144336 41.3841169, 2.1147041 41.3834619, 2.1147272 41.3834039, 2.1147478 41.3833586, 2.1137121 41.3830792, 2.11306 41.382912)"
T-T2-UNIV,Zona Universitària,Zona Universitària - Zona Universitària,T2,Egress,2.0,True,4.5,"LINESTRING (2.1141935 41.3846637, 2.1144336 41.3841169, 2.1147041 41.3834619, 2.1147272 41.3834039, 2.1147478 41.3833586, 2.1137121 41.3830792, 2.11306 41.382912)"
T-T3-UNIV,Zona Universitària,Zona Universitària - Zona Universitària,T3,Egress,2.0,True,4.5,"LINESTRING (2.1141935 41.3846637, 2.1144336 41.3841169, 2.1147041 41.3834619, 2.1147272 41.3834039, 2.1147478 41.3833586, 2.1137121 41.3830792, 2.11306 41.382912)"
T-T1-XILE,Zona Universitària,Avinguda de Xile - Zona Universitària,T1,Egress,5.166666666666667,True,11.625,"LINESTRING (2.1145668 41.3803174, 2.1146073 41.3803734, 2.1146691 41.3804673, 2.1147248 41.3805576, 2.1147844 41.3806735, 2.1148675 41.3808322, 2.1149484 41.3809964, 2.1149153 41.3810065, 2.1148927 41.3810134, 2.114863 41.3810226, 2.1148373 41.3810461, 2.1147919 41.3811691, 2.1148211 41.3812051, 2.1148418 41.3812308, 2.1148773 41.3812747, 2.1149032 41.3813067, 2.1149436 41.3813565, 2.1149917 41.3814161, 2.1149969 41.3814225, 2.1150465 41.3814838, 2.1149982 41.3815402, 2.1149806 41.3815685, 2.114958 41.3816116, 2.1149929 41.3816277, 2.1151949 41.3816899, 2.1152993 41.3819153, 2.1153248 41.3820296, 2.1153088 41.3821592, 2.1151106 41.3825933, 2.1150992 41.3826183, 2.1150777 41.3826655, 2.115056 41.3827111, 2.1150461 41.382732, 2.1147566 41.3833402, 2.1147478 41.3833586, 2.1137121 41.3830792, 2.11306 41.382912)"
T-T2-XILE,Zona Universitària,Avinguda de Xile - Zona Universitària,T2,Egress,5.166666666666667,True,11.625,"LINESTRING (2.1145668 41.3803174, 2.1146073 41.3803734, 2.1146691 41.3804673, 2.1147248 41.3805576, 2.1147844 41.3806735, 2.1148675 41.3808322, 2.1149484 41.3809964, 2.1149153 41.3810065, 2.1148927 41.3810134, 2.114863 41.3810226, 2.1148373 41.3810461, 2.1147919 41.3811691, 2.1148211 41.3812051, 2.1148418 41.3812308, 2.1148773 41.3812747, 2.1149032 41.3813067, 2.1149436 41.3813565, 2.1149917 41.3814161, 2.1149969 41.3814225, 2.1150465 41.3814838, 2.1149982 41.3815402, 2.1149806 41.3815685, 2.114958 41.3816116, 2.1149929 41.3816277, 2.1151949 41.3816899, 2.1152993 41.3819153, 2.1153248 41.3820296, 2.1153088 41.3821592, 2.1151106 41.3825933, 2.1150992 41.3826183, 2.1150777 41.3826655, 2.115056 41.3827111, 2.1150461 41.382732, 2.1147566 41.3833402, 2.1147478 41.3833586, 2.1137121 41.3830792, 2.11306 41.382912)"
T-T3-XILE,Zona Universitària,Avinguda de Xile - Zona Universitària,T3,Egress,5.166666666666667,True,11.625,"LINESTRING (2.1145668 41.3803174, 2.1146073 41.3803734, 2.1146691 41.3804673, 2.1147248 41.3805576, 2.1147844 41.3806735, 2.1148675 41.3808322, 2.1149484 41.3809964, 2.1149153 41.3810065, 2.1148927 41.3810134, 2.114863 41.3810226, 2.1148373 41.3810461, 2.1147919 41.3811691, 2.1148211 41.3812051, 2.1148418 41.3812308, 2.1148773 41.3812747, 2.1149032 41.3813067, 2.1149436 41.3813565, 2.1149917 41.3814161, 2.1149969 41.3814225, 2.1150465 41.3814838, 2.1149982 41.3815402, 2.1149806 41.3815685, 2.114958 41.3816116, 2.1149929 41.3816277, 2.1151949 41.3816899, 2.1152993 41.3819153, 2.1153248 41.3820296, 2.1153088 41.3821592, 2.1151106 41.3825933, 2.1150992 41.3826183, 2.1150777 41.3826655, 2.115056 41.3827111, 2.1150461 41.382732, 2.1147566 41.3833402, 2.1147478 41.3833586, 2.1137121 41.3830792, 2.11306 41.382912)"
SB-130,UPF Campus Ciutadella,Pg Lluís Companys - Parc de la Ciutadella - UPF Campus Ciutadella,IU Stop,Egress,2.5166666666666666,True,5.6625,"LINESTRING (2.1828529 41.3900458, 2.1831167 41.3898416, 2.1835322 41.3895288, 2.1837356 41.3893777, 2.1837897 41.3894197, 2.1842937 41.3897971, 2.1843488 41.38984, 2.1843702 41.3898534, 2.1844082 41.3898772, 2.1844385 41.3898543, 2.1845157 41.3897947, 2.1845382 41.3897802, 2.1846112 41.3897314, 2.1846469 41.3897576, 2.1846983 41.3897954, 2.1847317 41.3898198, 2.1847808 41.3897848, 2.1848019 41.3897693, 2.1849965 41.3899113, 2.1850963 41.3898335, 2.1851114 41.3898269, 2.1851417 41.3898034, 2.1851824 41.3897718, 2.1841168 41.3889759)"
SB-1127,UPF Campus Ciutadella,Pg Lluís Companys - Arc de Triomf - UPF Campus Ciutadella,IU Stop,Egress,6.816666666666666,True,15.337499999999999,"LINESTRING (2.1801594 41.3907388, 2.1802973 41.3906411, 2.1803879 41.3905724, 2.1804988 41.3904813, 2.1809663 41.3901354, 2.1812074 41.3899665, 2.1812588 41.3900028, 2.1813779 41.3899181, 2.1815277 41.3898043, 2.1818581 41.3895524, 2.1818837 41.3895316, 2.1824072 41.3891295, 2.1824256 41.3891155, 2.1827507 41.3888726, 2.1828814 41.3887731, 2.1829074 41.3887523, 2.182961 41.3887594, 2.1829875 41.3887663, 2.1830131 41.3887789, 2.1830308 41.3887875, 2.183084 41.388747, 2.183101 41.3887363, 2.1831406 41.3887658, 2.1833564 41.3889266, 2.1834028 41.3889612, 2.1834289 41.3889401, 2.1834869 41.3888935, 2.1835311 41.388858, 2.1835437 41.3888465, 2.1835649 41.3888312, 2.1836214 41.3887904, 2.1836779 41.3887501, 2.1837485 41.3887009, 2.1838056 41.3887434, 2.1838572 41.388782, 2.1841168 41.3889759, 2.1851824 41.3897718)"
SB-1128,UPF Campus Ciutadella,Pg Lluís Companys - Parc de la Ciutadella - UPF Campus Ciutadella,IU Stop,Egress,3.3833333333333333,True,7.6125,"LINESTRING (2.1823634 41.3890677, 2.1827809 41.3887561, 2.1828122 41.3887361, 2.1829074 41.3887523, 2.182961 41.3887594, 2.1829875 41.3887663, 2.1830131 41.3887789, 2.1830308 41.3887875, 2.183084 41.388747, 2.183101 41.3887363, 2.1831406 41.3887658, 2.1833564 41.3889266, 2.1834028 41.3889612, 2.1834289 41.3889401, 2.1834869 41.3888935, 2.1835311 41.388858, 2.1835437 41.3888465, 2.1835649 41.3888312, 2.1836214 41.3887904, 2.1836779 41.3887501, 2.1837485 41.3887009, 2.1838056 41.3887434, 2.1838572 41.388782, 2.1841168 41.3889759, 2.1851824 41.3897718)"
