trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled,timepoint
1908_0326,14:31:40,14:31:50,2028,4,1728.381,1
1908_0326,14:34:10,14:34:20,2111,5,2105.376,1
1908_0326,14:36:40,14:36:50,2029,6,2777.129,1
1908_0326,14:38:40,14:38:40,2130,7,3449.903,1
1908_0327,14:51:00,14:51:00,2130,1,0.0,1
1908_0327,14:52:30,14:52:40,2129,2,672.418,1
1908_0327,14:55:00,14:55:10,2011,3,1328.24,1
1908_0327,14:57:00,14:57:10,2128,4,1716.92,1
1908_0327,14:58:30,14:58:40,2127,5,2181.642,1
1908_0327,15:01:00,15:01:10,2126,6,2872.752,1
1908_0327,15:02:30,15:02:30,2125,7,3444.572,1
1908_0328,15:06:40,15:06:40,2125,1,0.0,1
1908_0328,15:07:40,15:07:50,2026,2,592.947,1
1908_0328,15:10:10,15:10:20,2027,3,1257.009,1
1908_0328,15:11:40,15:11:50,2028,4,1728.381,1
1908_0328,15:13:40,15:13:50,2013,5,2236.943,1
1908_0328,15:15:40,15:15:50,2014,6,2898.022,1
1908_0328,15:17:40,15:17:50,2016,7,3405.137,1
1908_0328,15:19:40,15:19:50,2017,8,4040.885,1
1908_0328,15:21:40,15:21:40,2019,9,4770.949,1
1908_0329,15:28:00,15:28:00,2019,1,0.0,1
1908_0329,15:30:00,15:30:10,2117,2,730.075,1
1908_0329,15:31:30,15:31:40,2116,3,1365.812,1
1908_0329,15:33:30,15:33:40,2114,4,1883.886,1
1908_0329,15:35:30,15:35:40,2113,5,2526.761,1
1908_0329,15:37:00,15:37:10,2128,6,3034.03,1
1908_0329,15:38:30,15:38:40,2127,7,3498.752,1
1908_0329,15:41:00,15:41:10,2126,8,4189.862,1
1908_0329,15:42:30,15:42:30,2125,9,4761.682,1
1908_0330,15:46:40,15:46:40,2125,1,0.0,1
1908_0330,15:47:40,15:47:50,2026,2,592.947,1
1908_0330,15:50:10,15:50:20,2027,3,1257.009,1
1908_0330,15:51:40,15:51:50,2028,4,1728.381,1
1908_0330,15:53:40,15:53:50,2013,5,2236.943,1
1908_0330,15:55:40,15:55:50,2014,6,2898.022,1
1908_0330,15:57:40,15:57:50,2016,7,3405.137,1
1908_0330,15:59:40,15:59:50,2017,8,4040.885,1
1908_0330,16:01:40,16:01:40,2019,9,4770.949,1
1908_0331,16:08:00,16:08:00,2019,1,0.0,1
1908_0331,16:10:00,16:10:10,2117,2,730.075,1
1908_0331,16:11:30,16:11:40,2116,3,1365.812,1
1908_0331,16:13:30,16:13:40,2114,4,1883.886,1
1908_0331,16:15:30,16:15:40,2113,5,2526.761,1
1908_0331,16:17:00,16:17:10,2128,6,3034.03,1
1908_0331,16:18:30,16:18:40,2127,7,3498.752,1
1908_0331,16:21:00,16:21:10,2126,8,4189.862,1
1908_0331,16:22:30,16:22:30,2125,9,4761.682,1
1908_0332,16:26:40,16:26:40,2125,1,0.0,1
1908_0332,16:27:40,16:27:50,2026,2,592.947,1
1908_0332,16:30:10,16:30:20,2027,3,1257.009,1
1908_0332,16:31:40,16:31:50,2028,4,1728.381,1
1908_0332,16:34:10,16:34:20,2111,5,2105.376,1
1908_0332,16:36:40,16:36:50,2029,6,2777.129,1
1908_0332,16:38:40,16:38:40,2130,7,3449.903,1
1908_0333,16:51:00,16:51:00,2130,1,0.0,1
1908_0333,16:52:30,16:52:40,2129,2,672.418,1
1908_0333,16:55:00,16:55:10,2011,3,1328.24,1
1908_0333,16:57:00,16:57:10,2128,4,1716.92,1
1908_0333,16:58:30,16:58:40,2127,5,2181.642,1
1908_0333,17:01:00,17:01:10,2126,6,2872.752,1
1908_0333,17:02:30,17:02:30,2125,7,3444.572,1
1908_0334,17:06:40,17:06:40,2125,1,0.0,1
1908_0334,17:07:40,17:07:50,2026,2,592.947,1
1908_0334,17:10:10,17:10:20,2027,3,1257.009,1
1908_0334,17:11:40,17:11:50,2028,4,1728.381,1
1908_0334,17:13:40,17:13:50,2013,5,2236.943,1
1908_0334,17:15:40,17:15:50,2014,6,2898.022,1
1908_0334,17:17:40,17:17:50,2016,7,3405.137,1
1908_0334,17:19:40,17:19:50,2017,8,4040.885,1
1908_0334,17:21:40,17:21:40,2019,9,4770.949,1
1908_0335,17:28:00,17:28:00,2019,1,0.0,1
1908_0335,17:30:00,17:30:10,2117,2,730.075,1
1908_0335,17:31:30,17:31:40,2116,3,1365.812,1
1908_0335,17:33:30,17:33:40,2114,4,1883.886,1
1908_0335,17:35:30,17:35:40,2113,5,2526.761,1
1908_0335,17:37:00,17:37:10,2128,6,3034.03,1
1908_0335,17:38:30,17:38:40,2127,7,3498.752,1
1908_0335,17:41:00,17:41:10,2126,8,4189.862,1
1908_0335,17:42:30,17:42:30,2125,9,4761.682,1
1908_0336,17:46:40,17:46:40,2125,1,0.0,1
1908_0336,17:47:40,17:47:50,2026,2,592.947,1
1908_0336,17:50:10,17:50:20,2027,3,1257.009,1
1908_0336,17:51:40,17:51:50,2028,4,1728.381,1
1908_0336,17:53:40,17:53:50,2013,5,2236.943,1
1908_0336,17:55:40,17:55:50,2014,6,2898.022,1
1908_0336,17:57:40,17:57:50,2016,7,3405.137,1
1908_0336,17:59:40,17:59:50,2017,8,4040.885,1
1908_0336,18:01:40,18:01:40,2019,9,4770.949,1
1908_0337,18:08:00,18:08:00,2019,1,0.0,1
1908_0337,18:10:00,18:10:10,2117,2,730.075,1
1908_0337,18:11:30,18:11:40,2116,3,1365.812,1
1908_0337,18:13:30,18:13:40,2114,4,1883.886,1
1908_0337,18:15:30,18:15:40,2113,5,2526.761,1
1908_0337,18:17:00,18:17:10,2128,6,3034.03,1
1908_0337,18:18:30,18:18:40,2127,7,3498.752,1
1908_0337,18:21:00,18:21:10,2126,8,4189.862,1
1908_0337,18:22:30,18:22:30,2125,9,4761.682,1
1908_0338,18:26:40,18:26:40,2125,1,0.0,1
1908_0338,18:27:40,18:27:50,2026,2,592.947,1
1908_0338,18:30:10,18:30:20,2027,3,1257.009,1
1908_0338,18:31:40,18:31:50,2028,4,1728.381,1
1908_0338,18:34:10,18:34:20,2111,5,2105.376,1
1908_0338,18:36:40,18:36:50,2029,6,2777.129,1
1908_0338,18:38:40,18:38:40,2130,7,3449.903,1
1908_0339,18:51:00,18:51:00,2130,1,0.0,1
1908_0339,18:52:30,18:52:40,2129,2,672.418,1
1908_0339,18:55:00,18:55:10,2011,3,1328.24,1
1908_0339,18:57:00,18:57:10,2128,4,1716.92,1
1908_0339,18:58:30,18:58:40,2127,5,2181.642,1
1908_0339,19:01:00,19:01:10,2126,6,2872.752,1
1908_0339,19:02:30,19:02:30,2125,7,3444.572,1
1908_0340,19:06:40,19:06:40,2125,1,0.0,1
1908_0340,19:07:40,19:07:50,2026,2,592.947,1
1908_0340,19:10:10,19:10:20,2027,3,1257.009,1
1908_0340,19:11:40,19:11:50,2028,4,1728.381,1
1908_0340,19:13:40,19:13:50,2013,5,2236.943,1
1908_0340,19:15:40,19:15:50,2014,6,2898.022,1
1908_0340,19:17:40,19:17:50,2016,7,3405.137,1
1908_0340,19:19:40,19:19:50,2017,8,4040.885,1
1908_0340,19:21:40,19:21:40,2019,9,4770.949,1
1908_0341,19:28:00,19:28:00,2019,1,0.0,1
1908_0341,19:30:00,19:30:10,2117,2,730.075,1
1908_0341,19:31:30,19:31:40,2116,3,1365.812,1
1908_0341,19:33:30,19:33:40,2114,4,1883.886,1
1908_0341,19:35:30,19:35:40,2113,5,2526.761,1
1908_0341,19:37:00,19:37:10,2128,6,3034.03,1
1908_0341,19:38:30,19:38:40,2127,7,3498.752,1
1908_0341,19:41:00,19:41:10,2126,8,4189.862,1
1908_0341,19:42:30,19:42:30,2125,9,4761.682,1
1908_0342,19:46:40,19:46:40,2125,1,0.0,1
1908_0342,19:47:40,19:47:50,2026,2,592.947,1
1908_0342,19:50:10,19:50:20,2027,3,1257.009,1
1908_0342,19:51:40,19:51:50,2028,4,1728.381,1
1908_0342,19:53:40,19:53:50,2013,5,2236.943,1
1908_0342,19:55:40,19:55:50,2014,6,2898.022,1
1908_0342,19:57:40,19:57:50,2016,7,3405.137,1
1908_0342,19:59:40,19:59:50,2017,8,4040.885,1
1908_0342,20:01:40,20:01:40,2019,9,4770.949,1
1908_0343,20:08:00,20:08:00,2019,1,0.0,1
1908_0343,20:10:00,20:10:10,2117,2,730.075,1
1908_0343,20:11:30,20:11:40,2116,3,1365.812,1
1908_0343,20:13:30,20:13:40,2114,4,1883.886,1
1908_0343,20:15:30,20:15:40,2113,5,2526.761,1
1908_0343,20:17:00,20:17:10,2128,6,3034.03,1
1908_0343,20:18:30,20:18:40,2127,7,3498.752,1
1908_0343,20:21:00,20:21:10,2126,8,4189.862,1
1908_0343,20:22:30,20:22:30,2125,9,4761.682,1
1908_0344,20:26:40,20:26:40,2125,1,0.0,1
1908_0344,20:27:40,20:27:50,2026,2,592.947,1
1908_0344,20:30:10,20:30:20,2027,3,1257.009,1
1908_0344,20:31:40,20:31:50,2028,4,1728.381,1
1908_0344,20:34:10,20:34:20,2111,5,2105.376,1
1908_0344,20:36:40,20:36:50,2029,6,2777.129,1
1908_0344,20:38:40,20:38:40,2130,7,3449.903,1
1908_0345,20:51:00,20:51:00,2130,1,0.0,1
1908_0345,20:52:30,20:52:40,2129,2,672.418,1
1908_0345,20:55:00,20:55:10,2011,3,1328.24,1
1908_0345,20:57:00,20:57:10,2128,4,1716.92,1
1908_0345,20:58:30,20:58:40,2127,5,2181.642,1
1908_0345,21:01:00,21:01:10,2126,6,2872.752,1
1908_0345,21:02:30,21:02:30,2125,7,3444.572,1
1908_0346,21:06:40,21:06:40,2125,1,0.0,1
1908_0346,21:07:40,21:07:50,2026,2,592.947,1
1908_0346,21:10:10,21:10:20,2027,3,1257.009,1
1908_0346,21:11:40,21:11:50,2028,4,1728.381,1
1908_0346,21:13:40,21:13:50,2013,5,2236.943,1
1908_0346,21:15:40,21:15:50,2014,6,2898.022,1
1908_0346,21:17:40,21:17:50,2016,7,3405.137,1
1908_0346,21:19:40,21:19:50,2017,8,4040.885,1
1908_0346,21:21:40,21:21:40,2119,9,4769.316,1
1908_0347,21:33:30,21:33:30,2119,1,0.0,1
1908_0347,21:35:30,21:35:40,2117,2,727.616,1
1908_0347,21:37:00,21:37:10,2116,3,1363.353,1
1908_0347,21:39:00,21:39:10,2114,4,1881.427,1
1908_0347,21:41:00,21:41:10,2113,5,2524.302,1
1908_0347,21:42:30,21:42:40,2128,6,3031.571,1
1908_0347,21:44:00,21:44:10,2127,7,3496.293,1
1908_0347,21:46:30,21:46:40,2126,8,4187.403,1
1908_0347,21:48:00,21:48:00,2125,9,4759.223,1
1908_0348,21:53:20,21:53:20,2125,1,0.0,1
1908_0348,21:54:20,21:54:30,2026,2,592.947,1
1908_0348,21:56:50,21:57:00,2027,3,1257.009,1
1908_0348,21:58:20,21:58:30,2028,4,1728.381,1
1908_0348,22:00:20,22:00:30,2013,5,2236.943,1
1908_0348,22:02:20,22:02:30,2014,6,2898.022,1
1908_0348,22:04:20,22:04:30,2016,7,3405.137,1
1908_0348,22:06:20,22:06:30,2017,8,4040.885,1
1908_0348,22:08:20,22:08:20,2019,9,4770.949,1
1908_0349,22:15:40,22:15:40,2019,1,0.0,1
1908_0349,22:17:40,22:17:50,2117,2,730.075,1
1908_0349,22:19:10,22:19:20,2116,3,1365.812,1
1908_0349,22:21:10,22:21:20,2114,4,1883.886,1
1908_0349,22:23:10,22:23:20,2113,5,2526.761,1
1908_0349,22:24:40,22:24:50,2128,6,3034.03,1
1908_0349,22:26:10,22:26:20,2127,7,3498.752,1
1908_0349,22:28:40,22:28:50,2126,8,4189.862,1
1908_0349,22:30:10,22:30:10,2125,9,4761.682,1
1908_0350,22:45:45,22:45:45,2125,1,0.0,1
1908_0350,22:46:45,22:46:55,2026,2,592.947,1
1908_0350,22:49:15,22:49:25,2027,3,1257.009,1
1908_0350,22:50:45,22:50:55,2028,4,1728.381,1
1908_0350,22:52:45,22:52:55,2013,5,2236.943,1
1908_0350,22:54:45,22:54:55,2014,6,2898.022,1
1908_0350,22:56:45,22:56:55,2016,7,3405.137,1
1908_0350,22:58:45,22:58:55,2017,8,4040.885,1
1908_0350,23:00:45,23:00:45,2019,9,4770.949,1
1908_0351,23:15:00,23:15:00,2019,1,0.0,1
1908_0351,23:17:00,23:17:10,2117,2,730.075,1
1908_0351,23:18:30,23:18:40,2116,3,1365.812,1
1908_0351,23:20:30,23:20:40,2114,4,1883.886,1
1908_0351,23:22:30,23:22:40,2113,5,2526.761,1
1908_0351,23:24:00,23:24:10,2128,6,3034.03,1
1908_0351,23:25:30,23:25:40,2127,7,3498.752,1
1908_0351,23:28:00,23:28:10,2126,8,4189.862,1
1908_0351,23:29:30,23:29:30,2125,9,4761.682,1
1908_0352,23:45:00,23:45:00,2125,1,0.0,1
1908_0352,23:46:00,23:46:10,2026,2,592.947,1
1908_0352,23:48:30,23:48:40,2027,3,1257.009,1
1908_0352,23:50:00,23:50:10,2028,4,1728.381,1
1908_0352,23:52:00,23:52:10,2013,5,2236.943,1
1908_0352,23:54:00,23:54:10,2014,6,2898.022,1
1908_0352,23:56:00,23:56:10,2016,7,3405.137,1
1908_0352,23:58:00,23:58:10,2017,8,4040.885,1
1908_0352,24:00:00,24:00:00,2019,9,4770.949,1
1908_0353,24:15:45,24:15:45,2019,1,0.0,1
1908_0353,24:17:45,24:17:55,2117,2,730.075,1
1908_0353,24:19:15,24:19:25,2116,3,1365.812,1
1908_0353,24:21:15,24:21:25,2114,4,1883.886,1
1908_0353,24:23:15,24:23:25,2113,5,2526.761,1
1908_0353,24:24:45,24:24:55,2128,6,3034.03,1
1908_0353,24:26:15,24:26:25,2127,7,3498.752,1
1908_0353,24:28:45,24:28:55,2126,8,4189.862,1
1908_0353,24:30:15,24:30:15,2125,9,4761.682,1
1908_0354,24:45:30,24:45:30,2125,1,0.0,1
1908_0354,24:46:30,24:46:40,2026,2,592.947,1
1908_0354,24:49:00,24:49:10,2027,3,1257.009,1
1908_0354,24:50:30,24:50:40,2028,4,1728.381,1
1908_0354,24:52:30,24:52:40,2013,5,2236.943,1
1908_0354,24:54:30,24:54:40,2014,6,2898.022,1
1908_0354,24:56:30,24:56:40,2016,7,3405.137,1
1908_0354,24:58:30,24:58:40,2017,8,4040.885,1
1908_0354,25:00:30,25:00:30,2019,9,4770.949,1
1908_0355,25:15:00,25:15:00,2019,1,0.0,1
1908_0355,25:17:00,25:17:10,2117,2,730.075,1
1908_0355,25:18:30,25:18:40,2116,3,1365.812,1
1908_0355,25:20:30,25:20:40,2114,4,1883.886,1
1908_0355,25:22:30,25:22:40,2113,5,2526.761,1
1908_0355,25:24:00,25:24:10,2128,6,3034.03,1
1908_0355,25:25:30,25:25:40,2127,7,3498.752,1
1908_0355,25:28:00,25:28:10,2126,8,4189.862,1
1908_0355,25:29:30,25:29:30,2125,9,4761.682,1
1908_0356,25:42:00,25:42:00,2125,1,0.0,1
1908_0356,25:43:00,25:43:10,2026,2,592.947,1
1908_0356,25:45:30,25:45:40,2027,3,1257.009,1
1908_0356,25:47:00,25:47:10,2028,4,1728.381,1
1908_0356,25:49:00,25:49:10,2013,5,2236.943,1
1908_0356,25:51:00,25:51:10,2014,6,2898.022,1
1908_0356,25:53:00,25:53:10,2016,7,3405.137,1
1908_0356,25:55:00,25:55:10,2017,8,4040.885,1
1908_0356,25:57:00,25:57:00,2019,9,4770.949,1
1908_0357,26:03:00,26:03:00,2019,1,0.0,1
1908_0357,26:05:00,26:05:10,2117,2,730.075,1
1908_0357,26:06:30,26:06:40,2116,3,1365.812,1
1908_0357,26:08:30,26:08:40,2114,4,1883.886,1
1908_0357,26:10:30,26:10:40,2113,5,2526.761,1
1908_0357,26:12:00,26:12:10,2128,6,3034.03,1
1908_0357,26:13:30,26:13:40,2127,7,3498.752,1
1908_0357,26:16:00,26:16:10,2126,8,4189.862,1
1908_0357,26:17:30,26:17:30,2125,9,4761.682,1
1908_0360,05:00:00,05:00:00,2125,1,0.0,1
1908_0360,05:01:00,05:01:10,2026,2,592.947,1
1908_0360,05:03:30,05:03:40,2027,3,1257.009,1
1908_0360,05:05:00,05:05:10,2028,4,1728.381,1
1908_0360,05:07:00,05:07:10,2013,5,2236.943,1
1908_0360,05:09:00,05:09:10,2014,6,2898.022,1
1908_0360,05:11:00,05:11:10,2016,7,3405.137,1
1908_0360,05:13:00,05:13:10,2017,8,4040.885,1
1908_0360,05:15:00,05:15:00,2019,9,4770.949,1
1908_0361,05:34:00,05:34:00,2019,1,0.0,1
1908_0361,05:36:00,05:36:10,2117,2,730.075,1
1908_0361,05:37:30,05:37:40,2116,3,1365.812,1
1908_0361,05:39:30,05:39:40,2114,4,1883.886,1
1908_0361,05:41:30,05:41:40,2113,5,2526.761,1
1908_0361,05:43:00,05:43:10,2128,6,3034.03,1
1908_0361,05:44:30,05:44:40,2127,7,3498.752,1
1908_0361,05:47:00,05:47:10,2126,8,4189.862,1
1908_0361,05:48:30,05:48:30,2125,9,4761.682,1
1908_0362,06:01:00,06:01:00,2125,1,0.0,1
1908_0362,06:02:00,06:02:10,2026,2,592.947,1
1908_0362,06:04:30,06:04:40,2027,3,1257.009,1
1908_0362,06:06:00,06:06:10,2028,4,1728.381,1
1908_0362,06:08:00,06:08:10,2013,5,2236.943,1
1908_0362,06:10:00,06:10:10,2014,6,2898.022,1
1908_0362,06:12:00,06:12:10,2016,7,3405.137,1
1908_0362,06:14:00,06:14:10,2017,8,4040.885,1
1908_0362,06:16:00,06:16:00,2019,9,4770.949,1
1908_0363,06:21:30,06:21:30,2019,1,0.0,1
1908_0363,06:23:30,06:23:40,2117,2,730.075,1
1908_0363,06:25:00,06:25:10,2116,3,1365.812,1
1908_0363,06:27:00,06:27:10,2114,4,1883.886,1
1908_0363,06:29:00,06:29:10,2113,5,2526.761,1
1908_0363,06:30:30,06:30:40,2128,6,3034.03,1
1908_0363,06:32:00,06:32:10,2127,7,3498.752,1
1908_0363,06:34:30,06:34:40,2126,8,4189.862,1
1908_0363,06:36:00,06:36:00,2125,9,4761.682,1
1908_0364,06:42:30,06:42:30,2125,1,0.0,1
1908_0364,06:43:30,06:43:40,2026,2,592.947,1
1908_0364,06:46:00,06:46:10,2027,3,1257.009,1
1908_0364,06:47:30,06:47:40,2028,4,1728.381,1
1908_0364,06:49:30,06:49:40,2013,5,2236.943,1
1908_0364,06:51:30,06:51:40,2014,6,2898.022,1
1908_0364,06:53:30,06:53:40,2016,7,3405.137,1
1908_0364,06:55:30,06:55:40,2017,8,4040.885,1
1908_0364,06:57:30,06:57:30,2019,9,4770.949,1
1908_0365,07:04:00,07:04:00,2019,1,0.0,1
1908_0365,07:06:00,07:06:10,2117,2,730.075,1
1908_0365,07:07:30,07:07:40,2116,3,1365.812,1
1908_0365,07:09:30,07:09:40,2114,4,1883.886,1
1908_0365,07:11:30,07:11:40,2113,5,2526.761,1
1908_0365,07:13:00,07:13:10,2128,6,3034.03,1
1908_0365,07:14:30,07:14:40,2127,7,3498.752,1
1908_0365,07:17:00,07:17:10,2126,8,4189.862,1
1908_0365,07:18:30,07:18:30,2125,9,4761.682,1
1908_0366,07:22:40,07:22:40,2125,1,0.0,1
1908_0366,07:23:40,07:23:50,2026,2,592.947,1
1908_0366,07:26:10,07:26:20,2027,3,1257.009,1
1908_0366,07:27:40,07:27:50,2028,4,1728.381,1
1908_0366,07:30:10,07:30:20,2111,5,2105.376,1
1908_0366,07:32:40,07:32:50,2029,6,2777.129,1
1908_0366,07:34:40,07:34:40,2130,7,3449.903,1
1908_0367,07:47:00,07:47:00,2130,1,0.0,1
1908_0367,07:48:30,07:48:40,2129,2,672.418,1
1908_0367,07:51:00,07:51:10,2011,3,1328.24,1
1908_0367,07:53:00,07:53:10,2128,4,1716.92,1
1908_0367,07:54:30,07:54:40,2127,5,2181.642,1
1908_0367,07:57:00,07:57:10,2126,6,2872.752,1
1908_0367,07:58:30,07:58:30,2125,7,3444.572,1
1908_0368,08:02:40,08:02:40,2125,1,0.0,1
1908_0368,08:03:40,08:03:50,2026,2,592.947,1
1908_0368,08:06:10,08:06:20,2027,3,1257.009,1
1908_0368,08:07:40,08:07:50,2028,4,1728.381,1
1908_0368,08:09:40,08:09:50,2013,5,2236.943,1
1908_0368,08:11:40,08:11:50,2014,6,2898.022,1
1908_0368,08:13:40,08:13:50,2016,7,3405.137,1
1908_0368,08:15:40,08:15:50,2017,8,4040.885,1
1908_0368,08:17:40,08:17:40,2019,9,4770.949,1
1908_0369,08:24:00,08:24:00,2019,1,0.0,1
1908_0369,08:26:00,08:26:10,2117,2,730.075,1
1908_0369,08:27:30,08:27:40,2116,3,1365.812,1
1908_0369,08:29:30,08:29:40,2114,4,1883.886,1
1908_0369,08:31:30,08:31:40,2113,5,2526.761,1
1908_0369,08:33:00,08:33:10,2128,6,3034.03,1
1908_0369,08:34:30,08:34:40,2127,7,3498.752,1
1908_0369,08:37:00,08:37:10,2126,8,4189.862,1
1908_0369,08:38:30,08:38:30,2125,9,4761.682,1
1908_0370,08:42:40,08:42:40,2125,1,0.0,1
1908_0370,08:43:40,08:43:50,2026,2,592.947,1
1908_0370,08:46:10,08:46:20,2027,3,1257.009,1
1908_0370,08:47:40,08:47:50,2028,4,1728.381,1
1908_0370,08:49:40,08:49:50,2013,5,2236.943,1
1908_0370,08:51:40,08:51:50,2014,6,2898.022,1
1908_0370,08:53:40,08:53:50,2016,7,3405.137,1
1908_0370,08:55:40,08:55:50,2017,8,4040.885,1
1908_0370,08:57:40,08:57:40,2019,9,4770.949,1
1908_0371,09:03:00,09:03:00,2019,1,0.0,1
1908_0371,09:05:00,09:05:10,2117,2,730.075,1
1908_0371,09:06:30,09:06:40,2116,3,1365.812,1
1908_0371,09:08:30,09:08:40,2114,4,1883.886,1
1908_0371,09:10:30,09:10:40,2113,5,2526.761,1
1908_0371,09:12:00,09:12:10,2128,6,3034.03,1
1908_0371,09:13:30,09:13:40,2127,7,3498.752,1
1908_0371,09:16:00,09:16:10,2126,8,4189.862,1
1908_0371,09:17:30,09:17:30,2125,9,4761.682,1
1908_0372,09:22:10,09:22:10,2125,1,0.0,1
1908_0372,09:23:10,09:23:20,2026,2,592.947,1
1908_0372,09:25:40,09:25:50,2027,3,1257.009,1
1908_0372,09:27:10,09:27:20,2028,4,1728.381,1
1908_0372,09:29:40,09:29:50,2111,5,2105.376,1
1908_0372,09:32:10,09:32:20,2029,6,2777.129,1
1908_0372,09:34:10,09:34:10,2130,7,3449.903,1
1908_0373,09:47:00,09:47:00,2130,1,0.0,1
1908_0373,09:48:30,09:48:40,2129,2,672.418,1
1908_0373,09:51:00,09:51:10,2011,3,1328.24,1
1908_0373,09:53:00,09:53:10,2128,4,1716.92,1
1908_0373,09:54:30,09:54:40,2127,5,2181.642,1
1908_0373,09:57:00,09:57:10,2126,6,2872.752,1
1908_0373,09:58:30,09:58:30,2125,7,3444.572,1
1908_0374,10:02:40,10:02:40,2125,1,0.0,1
1908_0374,10:03:40,10:03:50,2026,2,592.947,1
1908_0374,10:06:10,10:06:20,2027,3,1257.009,1
1908_0374,10:07:40,10:07:50,2028,4,1728.381,1
1908_0374,10:09:40,10:09:50,2013,5,2236.943,1
1908_0374,10:11:40,10:11:50,2014,6,2898.022,1
1908_0374,10:13:40,10:13:50,2016,7,3405.137,1
1908_0374,10:15:40,10:15:50,2017,8,4040.885,1
1908_0374,10:17:40,10:17:40,2019,9,4770.949,1
1908_0375,10:23:30,10:23:30,2019,1,0.0,1
1908_0375,10:25:30,10:25:40,2117,2,730.075,1
1908_0375,10:27:00,10:27:10,2116,3,1365.812,1
1908_0375,10:29:00,10:29:10,2114,4,1883.886,1
1908_0375,10:31:00,10:31:10,2113,5,2526.761,1
1908_0375,10:32:30,10:32:40,2128,6,3034.03,1
1908_0375,10:34:00,10:34:10,2127,7,3498.752,1
1908_0375,10:36:30,10:36:40,2126,8,4189.862,1
1908_0375,10:38:00,10:38:00,2125,9,4761.682,1
1908_0376,10:42:10,10:42:10,2125,1,0.0,1
1908_0376,10:43:10,10:43:20,2026,2,592.947,1
1908_0376,10:45:40,10:45:50,2027,3,1257.009,1
1908_0376,10:47:10,10:47:20,2028,4,1728.381,1
1908_0376,10:49:40,10:49:50,2111,5,2105.376,1
1908_0376,10:52:10,10:52:20,2029,6,2777.129,1
1908_0376,10:54:10,10:54:10,2130,7,3449.903,1
1908_0377,11:07:00,11:07:00,2130,1,0.0,1
1908_0377,11:08:30,11:08:40,2129,2,672.418,1
1908_0377,11:11:00,11:11:10,2011,3,1328.24,1
1908_0377,11:13:00,11:13:10,2128,4,1716.92,1
1908_0377,11:14:30,11:14:40,2127,5,2181.642,1
1908_0377,11:17:00,11:17:10,2126,6,2872.752,1
1908_0377,11:18:30,11:18:30,2125,7,3444.572,1
1908_0378,11:22:40,11:22:40,2125,1,0.0,1
1908_0378,11:23:40,11:23:50,2026,2,592.947,1
1908_0378,11:26:10,11:26:20,2027,3,1257.009,1
1908_0378,11:27:40,11:27:50,2028,4,1728.381,1
1908_0378,11:29:40,11:29:50,2013,5,2236.943,1
1908_0378,11:31:40,11:31:50,2014,6,2898.022,1
1908_0378,11:33:40,11:33:50,2016,7,3405.137,1
1908_0378,11:35:40,11:35:50,2017,8,4040.885,1
1908_0378,11:37:40,11:37:40,2019,9,4770.949,1
1908_0379,11:45:00,11:45:00,2019,1,0.0,1
1908_0379,11:47:00,11:47:10,2117,2,730.075,1
1908_0379,11:48:30,11:48:40,2116,3,1365.812,1
1908_0379,11:50:30,11:50:40,2114,4,1883.886,1
1908_0379,11:52:30,11:52:40,2113,5,2526.761,1
1908_0379,11:54:00,11:54:10,2128,6,3034.03,1
1908_0379,11:55:30,11:55:40,2127,7,3498.752,1
1908_0379,11:58:00,11:58:10,2126,8,4189.862,1
1908_0379,11:59:30,11:59:30,2125,9,4761.682,1
1908_0380,12:03:40,12:03:40,2125,1,0.0,1
1908_0380,12:04:40,12:04:50,2026,2,592.947,1
1908_0380,12:07:10,12:07:20,2027,3,1257.009,1
1908_0380,12:08:40,12:08:50,2028,4,1728.381,1
1908_0380,12:10:40,12:10:50,2013,5,2236.943,1
1908_0380,12:12:40,12:12:50,2014,6,2898.022,1
1908_0380,12:14:40,12:14:50,2016,7,3405.137,1
1908_0380,12:16:40,12:16:50,2017,8,4040.885,1
1908_0380,12:18:40,12:18:40,2019,9,4770.949,1
1908_0381,12:24:00,12:24:00,2019,1,0.0,1
1908_0381,12:26:00,12:26:10,2117,2,730.075,1
1908_0381,12:27:30,12:27:40,2116,3,1365.812,1
1908_0381,12:29:30,12:29:40,2114,4,1883.886,1
1908_0381,12:31:30,12:31:40,2113,5,2526.761,1
1908_0381,12:33:00,12:33:10,2128,6,3034.03,1
1908_0381,12:34:30,12:34:40,2127,7,3498.752,1
1908_0381,12:37:00,12:37:10,2126,8,4189.862,1
1908_0381,12:38:30,12:38:30,2125,9,4761.682,1
1908_0382,12:42:40,12:42:40,2125,1,0.0,1
1908_0382,12:43:40,12:43:50,2026,2,592.947,1
1908_0382,12:46:10,12:46:20,2027,3,1257.009,1
1908_0382,12:47:40,12:47:50,2028,4,1728.381,1
1908_0382,12:49:40,12:49:50,2013,5,2236.943,1
1908_0382,12:51:40,12:51:50,2014,6,2898.022,1
1908_0382,12:53:40,12:53:50,2016,7,3405.137,1
1908_0382,12:55:40,12:55:50,2017,8,4040.885,1
1908_0382,12:57:40,12:57:40,2019,9,4770.949,1
1908_0383,13:04:00,13:04:00,2019,1,0.0,1
1908_0383,13:06:00,13:06:10,2117,2,730.075,1
1908_0383,13:07:30,13:07:40,2116,3,1365.812,1
1908_0383,13:09:30,13:09:40,2114,4,1883.886,1
